Id	Name	2011	|2011|	2012	|2012|	2013	|2013|	2014	|2014|	2015	|2015|	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
1559	Любытинский район	-1	0	344305.0	16	-1	0	-1	0	-1	0	490625	23	460579.0	60	486787.0	62	484873	63	532853	41	1,23	55	54	2,0	147
1560	Маловишерский район	391090	45	468878.5	56	537736.0	58	528180	51	559192	79	558952.0	76	618147	81	689014	87	649565	63	687601	51	1,59	73	75	1,25	467
1561	Марёвский район	350723.0	8	-1	0	414073	23	394154.0	32	412209.0	40	416057.0	54	428144.5	56	480459.0	54	522305	55	545249	53	1,26	73	55	1,5	249
1562	Мошенской район	395919	39	394533.5	76	402627	67	417700	67	495086.5	42	470324.0	64	463380	69	521191.0	54	577017	37	539460	41	1,25	73	36	0,67	344
1563	Новгородский район	453513	67	456801	89	518851	73	530696	79	534088.5	92	526469.0	110	543011.0	102	568084.0	106	595479.0	108	644870.5	110	1,49	73	42	0,83	641
1564	Окуловский район	292987.5	6	527486.5	26	357717.5	54	389654	51	584240.5	24	628790	29	650564.0	30	617473	51	581752.0	48	646351	51	1,49	73	120	1,17	225
1565	Парфинский район	400437.5	40	460526	65	571513.5	32	573607	27	472768	43	487606.0	54	553362	17	570757.0	44	588203	43	664983	51	1,54	73	66	0,83	176
1566	Пестовский район	-1	0	-1	0	513943	23	665867.5	18	566513	59	-1	0	535517	7	-1	0	-1	0	-1	0	1,4	24	4	0,8	37
1567	Поддорский район	505924	19	499312.0	26	522312	23	500681	23	421416.5	46	402024.5	48	418346	31	511687	47	534779	43	499266	51	1,15	73	-1	0,9	223
1568	Солецкий район	363710	51	431393	37	454812.0	34	396643.5	50	429693	61	-1	0	562951.0	12	-1	0	499934	55	505902.5	72	1,17	73	39	0,5	186
1569	Старорусский район	409737.5	62	434600	79	522537.0	60	505675	67	524884	97	556098.0	102	569450	107	599921	107	641307.0	150	627304	113	1,45	73	53	1,0	629
1570	Хвойнинский район	-1	0	430920.0	52	445129	61	412166	53	435305.0	88	475340	97	481434	97	535224	91	543124	91	-1	0	1,28	52	26	0,67	434
1571	Холмский район	-1	0	402128.5	20	400015	35	417327.0	28	425810.0	52	410071.0	58	458249	41	467448	35	524812	39	533633	37	1,23	55	32	1,17	221
1572	Чудовский район	435554	65	447649	115	474405	79	538941	81	530012.5	100	546567	99	544064	105	539826.0	82	571104	69	634274.0	82	1,47	73	45	0,9	620
1573	Шимский район	-1	0	453237.5	20	506453	23	536527.5	20	463463	55	475460	55	482637.0	74	503337.5	72	503490	53	540147	53	1,25	55	19	1,67	294
1575	Новосибирск - городской округ	-1	0	1102545.5	28	1542242	31	659118	781	696556.5	804	709317.5	726	753142	733	823399.0	722	859059.0	666	931228.5	648	2,15	55	-15	1,0	3570
1576	Баганский район	199777.0	60	235216.0	58	318460.0	84	399988	75	404964.5	94	425007	77	471565	103	507980.5	112	483558	93	550614.5	66	1,27	73	175	1,25	559
1577	Барабинский район	446114	57	464866.0	34	454347	47	527834.5	48	455329	41	483664.5	42	489785	55	566036.0	50	578930.5	52	652690.0	58	1,51	73	46	1,5	255
1578	Болотнинский район	-1	0	-1	0	-1	0	414797	93	432504.0	130	556479	85	552893.0	90	632739.5	70	627178	121	707593	91	1,63	31	70	1,0	418
1579	Венгеровский район	-1	0	-1	0	242087.0	30	470728.5	68	436398.5	90	428952	63	450000	61	535608.5	94	587333	73	612452	99	1,41	40	152	1,5	353
1580	Доволенский район	-1	0	-1	0	611756.0	8	666978.0	8	351982	103	349910	123	350216.5	96	414530	95	425094	79	459060	75	1,06	40	-24	2,0	387
1581	Здвинский район	-1	0	-1	0	-1	0	361031.0	58	375519	53	420240	79	417199.0	74	480430.0	84	521572	79	542625	81	1,25	31	50	2,0	385
1582	Искитимский район	-1	0	-1	0	-1	0	507467.0	10	374602	113	397564	113	433456	141	489948	123	528023	129	647747.5	120	1,5	31	27	2,0	488
1583	Карасукский район	-1	0	211969	91	258501.0	102	384453	175	364491.5	194	375350.0	160	432899	187	482391.5	188	495835.5	184	578649.5	188	1,34	55	172	1,67	1074
1584	Каргатский район	-1	0	-1	0	286522.5	30	372226	91	358746	121	461812.0	96	480000	93	543007	93	550721	93	608397.5	96	1,41	40	112	2,0	491
1585	Колыванский район	-1	0	-1	0	-1	0	517370	23	517106.0	48	479303.0	88	526407	87	579245.0	82	572297	103	671827.5	106	1,55	31	29	2,33	347
1586	Коченевский район	-1	0	-1	0	-1	0	-1	0	486721.5	88	486706.0	94	482980.0	90	507689	95	579420.0	96	662148	55	1,53	19	36	1,0	363
1587	Кочковский район	-1	0	318293.5	100	379846	105	344379	49	400235.5	96	386979.5	72	397491.0	76	458911	129	522021.0	78	566324.0	72	1,31	55	77	1,0	474
1588	Краснозерский район	-1	0	218441	35	252902	61	391573	71	452464	41	503171.5	40	368454.5	68	451654.5	64	436779	55	509575	87	1,18	55	133	1,73	254
1589	Куйбышевский район	-1	0	-1	0	513555	55	332786.5	70	387383	171	393757	159	441132.0	138	578239	77	609020.5	74	875015	31	2,02	40	70	1,0	469
1590	Купинский район	-1	0	-1	0	-1	0	265420	39	355863.0	88	392182.5	146	413451.0	144	460469.5	118	472475	169	556554	117	1,29	31	109	2,0	547
1591	Кыштовский район	-1	0	-1	0	-1	0	273753	85	333190	203	318404.0	234	356593	239	504255.0	152	531806.0	114	612047	99	1,41	31	123	1,5	714
1592	Маслянинский район	-1	0	-1	0	-1	0	407400	99	428653.5	120	433895	121	449513.0	120	523447.0	120	544763	125	611998	123	1,41	31	50	1,33	580
1593	Мошковский район	-1	0	463409	53	563162	53	562858	67	558537.5	86	575416	81	592312.5	86	626962	87	632065.5	90	676560.5	94	1,56	55	45	1,0	497
1594	Новосибирский район	-1	0	376978	37	668277	33	646594.5	40	431544.0	146	532154.5	236	541380.5	230	586329.5	216	599586	169	620483	161	1,43	55	64	2,0	771
1595	Ордынский район	-1	0	-1	0	431313.5	48	453123	61	391420	123	362680	95	378169	71	489279	69	451906.0	76	503730.0	92	1,16	40	16	2,5	384
1596	Северный район	-1	0	182654	11	328729.0	84	358127	89	294169	145	336319	137	360741	153	469718	91	460048.0	96	547908.5	88	1,27	55	199	1,67	616
1597	Сузунский район	-1	0	317768	53	394242	49	451553.0	66	510347	97	510640.5	128	541890	95	594564	89	604944	105	675109	99	1,56	55	112	1,0	474
1598	Татарский район	-1	0	284450.5	62	302197.5	58	459280.5	106	-1	0	-1	0	826869.0	30	701649	35	507463	93	590650.5	98	1,36	55	107	2,0	214
1599	Тогучинский район	-1	0	719419.0	6	-1	0	-1	0	642901.5	32	662905	15	294222.0	10	898367.0	18	791216	39	848805.0	38	1,96	55	17	0,67	87
1600	Убинский район	-1	0	-1	0	402906	73	434763	85	432111.5	88	451078.5	82	525508	73	552659.0	68	587862.5	66	628308.5	68	1,45	40	55	1,0	448
1601	Усть-Таркский район	-1	0	481308	19	485025.0	42	387244	89	370903.0	108	389645	105	389604.5	102	418870.5	106	432033.5	124	446527.5	86	1,03	55	-7	1,83	564
1602	Чановский район	-1	0	220698.0	50	250192	55	393692.0	100	413406.0	120	387639	121	433977	125	470603.0	124	475278.0	122	572277	133	1,32	55	159	1,5	618
1603	Черепановский район	309938	21	415784	23	399237	111	410265.5	136	412684.0	162	441638.0	186	433551.5	172	536586	179	628341	113	642794.0	122	1,48	73	107	1,5	806
1604	Чистоозерный район	-1	0	-1	0	426026	41	669789	9	545160.0	42	535636.0	38	538064.0	46	570557.5	42	564624	55	617767	57	1,43	40	45	1,67	199
1605	Чулымский район	-1	0	936088.0	6	763817	9	-1	0	569770	31	626415.0	30	566983.5	28	775911.0	26	460127.0	28	708515.5	24	1,64	55	-24	1,0	120
1606	Бердск - городской округ	-1	0	-1	0	644187.5	68	731557.0	60	568277	141	596079.0	168	623331	173	728969	171	764872.5	168	802689	169	1,85	40	24	2,0	746
