1999,Красноярский край,3048716.0
1999,Крым,
1999,Курганская область,1068503.0
1999,Курская область,1296206.0
1999,Ленинградская область,1693301.0
1999,Липецкая область,1239185.0
1999,Магаданская область,211696.0
1999,Марий Эл,747446.0
1999,Мордовия,927437.0
1999,Москва,9783242.0
1999,Московская область,6653499.0
1999,Мурманская область,964065.0
1999,Ненецкий автономный округ,41513.0
1999,Нижегородская область,3655489.0
1999,Новгородская область,726027.0
1999,Новосибирская область,2734031.0
1999,Омская область,2153911.0
1999,Оренбургская область,2217558.0
1999,Орловская область,891035.0
1999,Пензенская область,1514283.0
1999,Пермский край,2896771.0
1999,Приморский край,2167274.0
1999,Псковская область,804632.0
1999,Республика Алтай,201699.0
1999,Республика Коми,1077990.0
1999,Республика Тыва,306169.0
1999,Ростовская область,4475367.0
1999,Рязанская область,1288562.0
1999,Самарская область,3302566.0
1999,Санкт-Петербург,4770897.0
1999,Саратовская область,2719990.0
1999,Сахалинская область,581305.0
1999,Свердловская область,4607587.0
1999,Севастополь,
1999,Северная Осетия,684130.0
1999,Смоленская область,1116371.0
1999,Ставропольский край,2735469.0
1999,Тамбовская область,1247855.0
1999,Татарстан,3789259.0
1999,Тверская область,1566617.0
1999,Томская область,1062469.0
1999,Тульская область,1765958.0
1999,Тюменская область,1368028.0
1999,Удмуртия,1601409.0
1999,Ульяновская область,1439759.0
1999,Хабаровский край,1493881.0
1999,Хакасия,561366.0
1999,Ханты-Мансийский автономный округ,1359069.0
1999,Челябинская область,3671985.0
1999,Чечня,1159839.0
1999,Чувашия,1338819.0
1999,Чукотский автономный округ,67010.0
1999,Якутия,977117.0
1999,Ямало-Ненецкий автономный округ,498996.0
1999,Ярославская область,1419433.0
2000,Адыгея,449052.0
2000,Алтайский край,2651628.0
2000,Амурская область,935607.0
2000,Архангельская область,1349160.0
2000,Астраханская область,1012385.0
2000,Башкортостан,4119810.0
2000,Белгородская область,1501699.0
2000,Брянская область,1423178.0
2000,Бурятия,1004808.0
2000,Владимирская область,1575507.0
2000,Волгоградская область,2738531.0
2000,Вологодская область,1299611.0
2000,Воронежская область,2441337.0
2000,Дагестан,2442609.0
2000,Еврейская автономная область,195135.0
2000,Забайкальский край,1192819.0
